4,NTCVETUTSS,350,2012-12-31
4,NTCVPN66WC,350,2012-12-31
4,NTCVAV5IWA,350,2012-12-31
4,NTCVJZNKTA,350,2012-12-31
4,NTCVYNSF5P,350,2012-12-31
4,NTCVZ3YENY,350,2012-12-31
4,NTCVNJ5AS3,350,2012-12-31
4,NTCVD934DF,350,2012-12-31
4,NTCV32APPS,350,2012-12-31
4,NTCVE8IWWT,350,2012-12-31
4,NTCVTPPAP2,350,2012-12-31
4,NTCVYS5PBE,350,2012-12-31
4,NTCVJNPKKU,350,2012-12-31
4,NTCVGU5N8T,350,2012-12-31
4,NTCVAUAYNI,350,2012-12-31
4,NTCVDAD3TJ,350,2012-12-31
4,NTCVSPUUJ9,350,2012-12-31
4,NTCVN2W2I8,350,2012-12-31
4,NTCVDDC5NA,350,2012-12-31
4,NTCV6EAST2,350,2012-12-31
4,NTCVCAEE8G,350,2012-12-31
4,NTCVP54AVC,350,2012-12-31
4,NTCV3QJMAV,350,2012-12-31
4,NTCVKJINES,350,2012-12-31
4,NTCVSN7SKY,350,2012-12-31
4,NTCVENU5AF,350,2012-12-31
4,NTCVAUAYSW,350,2012-12-31
4,NTCVVNKCUN,350,2012-12-31
4,NTCVVPAGPJ,350,2012-12-31
4,NTCVWWAPGQ,350,2012-12-31
4,NTCVBY71BY,350,2012-12-31
4,NTCV2DYK2N,350,2012-12-31
4,NTCVFKXYFE,350,2012-12-31
4,NTCVFU8JFP,350,2012-12-31
4,NTCVSPAWWK,350,2012-12-31
4,NTCVUNY9UU,350,2012-12-31
4,NTCVS6S4NE,350,2012-12-31
4,NTCVVAJ55G,350,2012-12-31
4,NTCVYS61DF,350,2012-12-31
4,NTCV534EEZ,350,2012-12-31
4,NTCV5G3EG2,350,2012-12-31
4,NTCVBASDBC,350,2012-12-31
4,NTCVU5CYGA,350,2012-12-31
4,NTCV5UD15G,350,2012-12-31
4,NTCVNXCNSU,350,2012-12-31
4,NTCVGAP5UG,350,2012-12-31
4,NTCVN1TDP5,350,2012-12-31
4,NTCVEACGTN,350,2012-12-31
4,NTCVYFBC4V,350,2012-12-31
4,NTCVJA3Y6K,350,2012-12-31
4,NTCVEUPSGY,350,2012-12-31
4,NTCV4XJZJK,350,2012-12-31
4,NTCVKEPPJZ,350,2012-12-31
4,NTCVKEU6YN,350,2012-12-31
4,NTCVGJP8WD,350,2012-12-31
4,NTCVPE5APP,350,2012-12-31
4,NTCVSEEUZN,350,2012-12-31
4,NTCVGUGXXT,350,2012-12-31
4,NTCVU8CE55,350,2012-12-31
4,NTCVEJSY2S,350,2012-12-31
4,NTCV2QAPTV,350,2012-12-31
4,NTCVH5FPZA,350,2012-12-31
4,NTCVAPEH6P,350,2012-12-31
4,NTCVVNAS3Y,350,2012-12-31
4,NTCVA6ZDTE,350,2012-12-31
4,NTCVYDVD65,350,2012-12-31
4,NTCVY59TND,350,2012-12-31
4,NTCV5YECDN,350,2012-12-31
4,NTCVAKWDHI,350,2012-12-31
4,NTCVPCEDPS,350,2012-12-31
4,NTCVXYAJAV,350,2012-12-31
4,NTCV33HJWX,350,2012-12-31
4,NTCVKCQVNE,350,2012-12-31
4,NTCVZVIPAU,350,2012-12-31
4,NTCVCA5N8C,350,2012-12-31
4,NTCVENYKFF,350,2012-12-31
4,NTCVAHSAP6,350,2012-12-31
4,NTCVHZN6EP,350,2012-12-31
4,NTCVUAYEEE,350,2012-12-31
4,NTCVA2C5C8,350,2012-12-31
4,NTCVWXANS4,350,2012-12-31
4,NTCVNNYHJZ,350,2012-12-31
4,NTCV5P3SJU,350,2012-12-31
4,NTCV8E2ZDZ,350,2012-12-31
4,NTCV9PS265,350,2012-12-31
4,NTCVFPPBKA,350,2012-12-31
4,NTCVAHSAPS,350,2012-12-31
4,NTCVWAUEFD,350,2012-12-31
4,NTCVSWYDAA,350,2012-12-31
4,NTCV55599B,350,2012-12-31
4,NTCVMYPSNP,350,2012-12-31
4,NTCVEVBJWP,350,2012-12-31
4,NTCVUCUK5G,350,2012-12-31
4,NTCVDFDD6U,350,2012-12-31
4,NTCVPIA3BS,350,2012-12-31
4,NTCV5VNKWT,350,2012-12-31
4,NTCVEKENVJ,350,2012-12-31
4,NTCVH8PUWI,350,2012-12-31
4,NTCV5IGUIT,350,2012-12-31
4,NTCV242V34,350,2012-12-31
4,NTCV2KUA3U,350,2012-12-31
4,NTCV25NPJS,350,2012-12-31
4,NTCVY5VTW9,350,2012-12-31
4,NTCVJH8YAS,350,2012-12-31
4,NTCVF83XAD,350,2012-12-31
4,NTCVJA3WYB,350,2012-12-31
4,NTCVWDUAQN,350,2012-12-31
4,NTCV9TUKYE,350,2012-12-31
4,NTCVJ4A5TF,350,2012-12-31
4,NTCVACK3FB,350,2012-12-31
4,NTCVSYS5E5,350,2012-12-31
4,NTCV8JPP3N,350,2012-12-31
4,NTCVP7DET5,350,2012-12-31
4,NTCV3U113K,350,2012-12-31
4,NTCVPN5UPA,350,2012-12-31
4,NTCVX9ANTT,350,2012-12-31
4,NTCV8Y7XNP,350,2012-12-31
4,NTCVXAT5AM,350,2012-12-31
4,NTCVDV2HE5,350,2012-12-31
4,NTCVAGPYEC,350,2012-12-31
4,NTCV1TEI58,350,2012-12-31
4,NTCVGYV56J,350,2012-12-31
4,NTCVPPJCTN,350,2012-12-31
4,NTCVNE3JEA,350,2012-12-31
4,NTCV55BJBT,350,2012-12-31
4,NTCVNYPUZG,350,2012-12-31
4,NTCVACXV55,350,2012-12-31
4,NTCVXVESZT,350,2012-12-31
4,NTCVW4SHSK,350,2012-12-31
4,NTCVEJT8ZY,350,2012-12-31
4,NTCVG4PXG2,350,2012-12-31
4,NTCVP7VUDW,350,2012-12-31
4,NTCVVGIDP5,350,2012-12-31
4,NTCVDQGSNP,350,2012-12-31
4,NTCVAYEUAA,350,2012-12-31
4,NTCVDFKQMJ,350,2012-12-31
4,NTCV32G6ES,350,2012-12-31
4,NTCVZAF2NJ,350,2012-12-31
4,NTCV8ATEDT,350,2012-12-31
4,NTCVXE2AN8,350,2012-12-31
4,NTCVFHA4E5,350,2012-12-31
4,NTCVE9U96S,350,2012-12-31
4,NTCVUBNYE5,350,2012-12-31
4,NTCVANNCPE,350,2012-12-31
4,NTCVPCF6KN,350,2012-12-31
4,NTCVBSJBKU,350,2012-12-31
4,NTCV5CYWPE,350,2012-12-31
4,NTCVST5NTI,350,2012-12-31
4,NTCVC5PETP,350,2012-12-31
4,NTCVBWGBVY,350,2012-12-31
4,NTCVIZE2D3,350,2012-12-31
4,NTCVNSPJSC,350,2012-12-31
4,NTCVWK26H5,350,2012-12-31
4,NTCV2XETJU,350,2012-12-31
4,NTCVDK8F52,350,2012-12-31
4,NTCVPIDWSY,350,2012-12-31
4,NTCV55KP6W,350,2012-12-31
4,NTCVDPFAJE,350,2012-12-31
4,NTCV2X5ZSI,350,2012-12-31
4,NTCVBGEFNF,350,2012-12-31
4,NTCVNWAAPW,350,2012-12-31
4,NTCVKCAN5S,350,2012-12-31
4,NTCVUASZUW,350,2012-12-31
4,NTCVCEGKU4,350,2012-12-31
4,NTCVTA8A5K,350,2012-12-31
4,NTCVZFAYTF,350,2012-12-31
4,NTCVKETUAE,350,2012-12-31
4,NTCVKYJ5PU,350,2012-12-31
4,NTCVDDSAZC,350,2012-12-31
4,NTCVYBNGEF,350,2012-12-31
4,NTCV4ANNP8,350,2012-12-31
4,NTCVBEEPEA,350,2012-12-31
4,NTCVFCTUA4,350,2012-12-31
4,NTCVCPSP3S,350,2012-12-31
4,NTCVWEDWXN,350,2012-12-31
4,NTCVNJ5ADT,350,2012-12-31
4,NTCVW9DBEJ,350,2012-12-31
4,NTCVEWYP3D,350,2012-12-31
4,NTCVWVVECS,350,2012-12-31
4,NTCVZJ3P5F,350,2012-12-31
4,NTCVPNNPV5,350,2012-12-31
4,NTCVAN3EBB,350,2012-12-31
4,NTCVT594JB,350,2012-12-31
4,NTCVCC9FGY,350,2012-12-31
4,NTCVTCG9ES,350,2012-12-31
4,NTCVDNEANS,350,2012-12-31
4,NTCVAF9FIE,350,2012-12-31
4,NTCV53ZW3N,350,2012-12-31
4,NTCVPE5AF6,350,2012-12-31
4,NTCVXXUUFJ,350,2012-12-31
4,NTCV35TYGV,350,2012-12-31
4,NTCVNCUKCZ,350,2012-12-31
4,NTCV85APYW,350,2012-12-31
4,NTCVKAA3NN,350,2012-12-31
4,NTCVYA7WS3,350,2012-12-31
4,NTCVXEGDXY,350,2012-12-31
4,NTCVTGAYPA,350,2012-12-31
4,NTCVQQAUWN,350,2012-12-31
4,NTCVUPDGXM,350,2012-12-31
4,NTCVTNGDNJ,350,2012-12-31
4,NTCVA81E5P,350,2012-12-31
4,NTCVCP53GC,350,2012-12-31
4,NTCV5K2PDE,350,2012-12-31
4,NTCVEP4EWI,350,2012-12-31
4,NTCVYNSEDV,350,2012-12-31
4,NTCVPAPTYJ,350,2012-12-31
4,NTCV5NAW5Y,350,2012-12-31
4,NTCVYP23H9,350,2012-12-31
4,NTCV49KF51,350,2012-12-31
4,NTCVGTAY5S,350,2012-12-31
4,NTCV2JNPKV,350,2012-12-31
4,NTCVZDJYZV,350,2012-12-31
4,NTCVN3SYAK,350,2012-12-31
4,NTCVNBZJP5,350,2012-12-31
4,NTCV5E3NAE,350,2012-12-31
4,NTCVETETWU,350,2012-12-31
4,NTCVTX4UTT,350,2012-12-31
4,NTCV65ENTM,350,2012-12-31
4,NTCVPVYJNX,350,2012-12-31
4,NTCVZNTVSJ,350,2012-12-31
4,NTCVEA9XGQ,350,2012-12-31
4,NTCVISA5K5,350,2012-12-31
4,NTCV9INNPZ,350,2012-12-31
4,NTCVTESHEE,350,2012-12-31
4,NTCVT3UFU2,350,2012-12-31
4,NTCVM9EAKT,350,2012-12-31
4,NTCVA6ZDF8,350,2012-12-31
4,NTCVZ4FH2J,350,2012-12-31
4,NTCVS535YJ,350,2012-12-31
4,NTCVN4YVAK,350,2012-12-31
4,NTCVDAGV5J,350,2012-12-31
4,NTCVAEXFE9,350,2012-12-31
4,NTCVPZUFE6,350,2012-12-31
4,NTCVUVXCWD,350,2012-12-31
4,NTCVUA3Y3V,350,2012-12-31
4,NTCVAYZPCT,350,2012-12-31
4,NTCVV28DV5,350,2012-12-31
4,NTCVKEY93T,350,2012-12-31
4,NTCVJ68BY7,350,2012-12-31
4,NTCVDPAYS5,350,2012-12-31
4,NTCV48E5DW,350,2012-12-31
4,NTCVJJBSJD,350,2012-12-31
4,NTCV3ADWPW,350,2012-12-31
4,NTCVXYF1DN,350,2012-12-31
4,NTCV7EJPKS,350,2012-12-31
4,NTCVAFSKAU,350,2012-12-31
4,NTCVYEJ95S,350,2012-12-31
4,NTCVYYPUZA,350,2012-12-31
4,NTCVEAZSUJ,350,2012-12-31
4,NTCV22D7AD,350,2012-12-31
4,NTCVNGDNNA,350,2012-12-31
4,NTCVYDVDFS,350,2012-12-31
4,NTCVTGTNEN,350,2012-12-31
4,NTCVPJUKGJ,350,2012-12-31
4,NTCVA8YVKA,350,2012-12-31
4,NTCVUBJVTZ,350,2012-12-31
4,NTCV3PVXAY,350,2012-12-31
4,NTCV8BZUPE,350,2012-12-31
4,NTCVKYEAP9,350,2012-12-31
4,NTCVFGFXNU,350,2012-12-31
4,NTCVITSS5Y,350,2012-12-31
4,NTCVASZABN,350,2012-12-31
4,NTCVYNSEA2,350,2012-12-31
4,NTCVYAHAXP,350,2012-12-31
4,NTCVEPP5F2,350,2012-12-31
4,NTCVWCJJAP,350,2012-12-31
4,NTCVN3SYEW,350,2012-12-31
4,NTCVUYUUES,350,2012-12-31
4,NTCVFEWYE6,350,2012-12-31
4,NTCVWJPUND,350,2012-12-31
4,NTCVKJEHCJ,350,2012-12-31
4,NTCVAFAQDZ,350,2012-12-31
4,NTCVE5SYNA,350,2012-12-31
4,NTCVEP4DNC,350,2012-12-31
4,NTCVSAWHD6,350,2012-12-31
4,NTCVESTJJJ,350,2012-12-31
4,NTCV7EAGB8,350,2012-12-31
4,NTCVS3WGPA,350,2012-12-31
4,NTCVAKIFJY,350,2012-12-31
4,NTCVDIAW5Y,350,2012-12-31
4,NTCVINYYGD,350,2012-12-31
4,NTCVSENA3A,350,2012-12-31
4,NTCV8P6UPK,350,2012-12-31
4,NTCVPI5TMY,350,2012-12-31
4,NTCVC5YSH9,350,2012-12-31
4,NTCVBPEHZ5,350,2012-12-31
4,NTCVCAEES4,350,2012-12-31
4,NTCVGG2UE3,350,2012-12-31
4,NTCVAFB2AC,350,2012-12-31
4,NTCVP5N919,350,2012-12-31
4,NTCV1JNYKN,350,2012-12-31
4,NTCVDG8ZSZ,350,2012-12-31
4,NTCVS5PWS6,350,2012-12-31
4,NTCVC9EAKC,350,2012-12-31
4,NTCVATN8MN,350,2012-12-31
4,NTCVY2PXD2,350,2012-12-31
4,NTCVUE2XN3,350,2012-12-31
4,NTCVNS4KYS,350,2012-12-31
4,NTCV6PUPUG,350,2012-12-31
4,NTCVFNB52F,350,2012-12-31
4,NTCV4JNJPY,350,2012-12-31
4,NTCVZ6UN5E,350,2012-12-31
4,NTCVEASKYK,350,2012-12-31
4,NTCVAP4SYU,350,2012-12-31
4,NTCVIYENAG,350,2012-12-31
4,NTCVFAVKEV,350,2012-12-31
4,NTCVGSPK5D,350,2012-12-31
4,NTCVT58U5D,350,2012-12-31
4,NTCVEU6T8T,350,2012-12-31
4,NTCVGJYFF8,350,2012-12-31
4,NTCVAAZDCE,350,2012-12-31
4,NTCVDAGUYB,350,2012-12-31
4,NTCVA255KF,350,2012-12-31
4,NTCVCPKJIT,350,2012-12-31
4,NTCVVNPKJP,350,2012-12-31
4,NTCV3AUNZE,350,2012-12-31
4,NTCVEWYPZY,350,2012-12-31
4,NTCV7BANYC,350,2012-12-31
4,NTCV2XNA8K,350,2012-12-31
4,NTCVFNAT55,350,2012-12-31
4,NTCVEANWN5,350,2012-12-31
4,NTCVADUT3G,350,2012-12-31
4,NTCVTNXPUP,350,2012-12-31
4,NTCVYWEHUN,350,2012-12-31
4,NTCVSBX5NC,350,2012-12-31
4,NTCVNNUDNY,350,2012-12-31
4,NTCVPAC32S,350,2012-12-31
4,NTCVEKUSJV,350,2012-12-31
4,NTCVXYTJN5,350,2012-12-31
4,NTCVKWGAVN,350,2012-12-31
4,NTCVVGX9PN,350,2012-12-31
4,NTCVS5CKP3,350,2012-12-31
4,NTCVNPADA3,350,2012-12-31
4,NTCVNVP23P,350,2012-12-31
4,NTCV3FSYSY,350,2012-12-31
4,NTCV5FZE5Y,350,2012-12-31
4,NTCVNAUNX6,350,2012-12-31
4,NTCVDA4Y9S,350,2012-12-31
4,NTCVAA5UPG,350,2012-12-31
4,NTCVW8Z62W,350,2012-12-31
4,NTCV5EY2NA,350,2012-12-31
4,NTCVED98K4,350,2012-12-31
4,NTCVKGSHPS,350,2012-12-31
4,NTCVZPZ45A,350,2012-12-31
4,NTCVYNJ8ZH,350,2012-12-31
4,NTCVNVGESC,350,2012-12-31
4,NTCVV9SYEG,350,2012-12-31
4,NTCVSYJGNP,350,2012-12-31
4,NTCVX692WT,350,2012-12-31
4,NTCV2N2SP5,350,2012-12-31
4,NTCVT2CKVI,350,2012-12-31
4,NTCV8ECT3F,350,2012-12-31
4,NTCVUEITGE,350,2012-12-31
4,NTCVFCESTK,350,2012-12-31
4,NTCV5N8NE9,350,2012-12-31
4,NTCV5X5UKU,350,2012-12-31
4,NTCV6ZNE6A,350,2012-12-31
4,NTCVY5W5AS,350,2012-12-31
4,NTCVANEXDE,350,2012-12-31
4,NTCV5S6YHA,350,2012-12-31
4,NTCVAP557B,350,2012-12-31
4,NTCVDZDE5J,350,2012-12-31
4,NTCVEZHEAE,350,2012-12-31
4,NTCVAV5IDU,350,2012-12-31
4,NTCVCPSPYY,350,2012-12-31
4,NTCVTDPYP4,350,2012-12-31
4,NTCV2UY52K,350,2012-12-31
4,NTCVZ5SAE2,350,2012-12-31
4,NTCVPHYJAI,350,2012-12-31
4,NTCVDIAVUH,350,2012-12-31
4,NTCVPDXDUY,350,2012-12-31
4,NTCVTAANAT,350,2012-12-31
4,NTCV8N3PFP,350,2012-12-31
4,NTCVAUP5Y3,350,2012-12-31
4,NTCVN6GCHZ,350,2012-12-31
4,NTCVJXG2F6,350,2012-12-31
4,NTCVUBZTIF,350,2012-12-31
4,NTCVEUDSAG,350,2012-12-31
4,NTCVUT2V4Y,350,2012-12-31
4,NTCVEY4NNY,350,2012-12-31
4,NTCVWPVNNU,350,2012-12-31
4,NTCVSC963E,350,2012-12-31
4,NTCVICCNUE,350,2012-12-31
4,NTCVVS2VZD,350,2012-12-31
4,NTCV3FKUP9,350,2012-12-31
4,NTCVUIG4M5,350,2012-12-31
4,NTCVTFPNZN,350,2012-12-31
4,NTCVTNCA54,350,2012-12-31
4,NTCVSBA4JD,350,2012-12-31
4,NTCVV8UBUZ,350,2012-12-31
4,NTCVSAJP2E,350,2012-12-31
4,NTCVK2NXPK,350,2012-12-31
4,NTCVPU3N5S,350,2012-12-31
4,NTCV3KSAGV,350,2012-12-31
4,NTCVUH3PSD,350,2012-12-31
4,NTCV6G4AUC,350,2012-12-31
4,NTCV9JJ3XN,350,2012-12-31
4,NTCVCYF8KC,350,2012-12-31
4,NTCV2GGKTA,350,2012-12-31
4,NTCVAI8AZ8,350,2012-12-31
4,NTCVN76SBS,350,2012-12-31
4,NTCVDFSZXX,350,2012-12-31
4,NTCVAXY5C2,350,2012-12-31
4,NTCVNFJYZ8,350,2012-12-31
4,NTCVAA5UUD,350,2012-12-31
4,NTCV2AEEAJ,350,2012-12-31
4,NTCVSYS5N3,350,2012-12-31
4,NTCV4DDZYJ,350,2012-12-31
4,NTCVGUD5JA,350,2012-12-31
4,NTCV5HJXZZ,350,2012-12-31
4,NTCVDE4ATI,350,2012-12-31
4,NTCV2DDBEV,350,2012-12-31
4,NTCVU4AVEJ,350,2012-12-31
4,NTCVIVSJJA,350,2012-12-31
4,NTCVUFYTC2,350,2012-12-31
4,NTCVCDA353,350,2012-12-31
4,NTCVPSAPE8,350,2012-12-31
4,NTCVHNFFNJ,350,2012-12-31
4,NTCVETV4PF,350,2012-12-31
4,NTCVFESDN2,350,2012-12-31
4,NTCVEYA93H,350,2012-12-31
4,NTCV5P45DN,350,2012-12-31
4,NTCVEDXDAN,350,2012-12-31
4,NTCV3F85FE,350,2012-12-31
4,NTCVVNKBNP,350,2012-12-31
4,NTCVKYAP2C,350,2012-12-31
4,NTCV57AYFF,350,2012-12-31
4,NTCVE5SYCF,350,2012-12-31
4,NTCVT6FPNK,350,2012-12-31
4,NTCVD542UH,350,2012-12-31
4,NTCVDITG5A,350,2012-12-31
4,NTCV8CS6KW,350,2012-12-31
4,NTCVFU3SZP,350,2012-12-31
4,NTCVDPFB37,350,2012-12-31
4,NTCVYBW2YC,350,2012-12-31
4,NTCVASSTEE,350,2012-12-31
4,NTCVEASKJS,350,2012-12-31
4,NTCVNUYP3E,350,2012-12-31
4,NTCVGPXI75,350,2012-12-31
4,NTCVAD5A38,350,2012-12-31
4,NTCV5NTSBG,350,2012-12-31
4,NTCVNTHP53,350,2012-12-31
4,NTCVN32ZVI,350,2012-12-31
4,NTCV6XT6Y3,350,2012-12-31
4,NTCV1CFBNN,350,2012-12-31
4,NTCVE5WZCF,350,2012-12-31
4,NTCV3YQF5J,350,2012-12-31
4,NTCVSPUVHN,350,2012-12-31
4,NTCVNTSB9F,350,2012-12-31
4,NTCVYAEJSS,350,2012-12-31
4,NTCVEPP65P,350,2012-12-31
4,NTCVIUHP5V,350,2012-12-31
4,NTCV929AAV,350,2012-12-31
4,NTCVGB5KEP,350,2012-12-31
4,NTCVKY2P2T,350,2012-12-31
4,NTCVDVCPSS,350,2012-12-31
4,NTCVA5KY2E,350,2012-12-31
4,NTCVENTUCD,350,2012-12-31
4,NTCVEU6ST5,350,2012-12-31
4,NTCVDP5JWB,350,2012-12-31
4,NTCVPAPSGJ,350,2012-12-31
4,NTCVKTGVY3,350,2012-12-31
4,NTCV5S2DC5,350,2012-12-31
4,NTCVN96HEV,350,2012-12-31
4,NTCVTD3TUN,350,2012-12-31
4,NTCVKWGBBJ,350,2012-12-31
4,NTCVPCT6J9,350,2012-12-31
4,NTCVAZSTZD,350,2012-12-31
4,NTCV3EW5JF,350,2012-12-31
4,NTCVYNJ8PD,350,2012-12-31
4,NTCVEEG5NJ,350,2012-12-31
4,NTCVAUYAN5,350,2012-12-31
4,NTCVUA7NSP,350,2012-12-31
4,NTCVPGNUHQ,350,2012-12-31
4,NTCVAIPP52,350,2012-12-31
4,NTCV3P9PGK,350,2012-12-31
4,NTCV2PJVSA,350,2012-12-31
4,NTCVETAPTB,350,2012-12-31
4,NTCVXYWYNN,350,2012-12-31
4,NTCVVUWSAS,350,2012-12-31
4,NTCVJPA9PE,350,2012-12-31
4,NTCVUNAK52,350,2012-12-31
4,NTCVE9PSBU,350,2012-12-31
4,NTCVGNEKVY,350,2012-12-31
4,NTCVPXUVEA,350,2012-12-31
4,NTCVEPP6SD,350,2012-12-31
4,NTCV3APX93,350,2012-12-31
4,NTCVYPXU2Y,350,2012-12-31
4,NTCVY3S5FW,350,2012-12-31
4,NTCVJF9CAA,350,2012-12-31
4,NTCVYAAEZY,350,2012-12-31
4,NTCV9YP5D9,350,2012-12-31
4,NTCVWZABP3,350,2012-12-31
4,NTCV3BFKNP,350,2012-12-31
4,NTCVNCYNXN,350,2012-12-31
4,NTCVGVXTIP,350,2012-12-31
4,NTCV5XSNFK,350,2012-12-31
4,NTCVYUYPPC,350,2012-12-31
4,NTCVEDE3ZS,350,2012-12-31
4,NTCVHY2NSX,350,2012-12-31
4,NTCVJAPZJN,350,2012-12-31
4,NTCVPTIEF6,350,2012-12-31
4,NTCVTS8CA5,350,2012-12-31
4,NTCV9UEDNK,350,2012-12-31
4,NTCVHPPKZA,350,2012-12-31
4,NTCVJ5BP5T,350,2012-12-31
4,NTCVC5GXVY,350,2012-12-31
4,NTCVBXEA9F,350,2012-12-31
4,NTCVIMNAPK,350,2012-12-31
4,NTCV3UUJK7,350,2012-12-31
4,NTCVNS5PVW,350,2012-12-31
4,NTCVN5SND4,350,2012-12-31
4,NTCVWEA55J,350,2012-12-31
4,NTCVNT5NFC,350,2012-12-31
4,NTCVVPAIPA,350,2012-12-31
